model,hardware,prompt_size,batch_size,token_size,peak_power,average_power,prompt_time,token_time,e2e_time,tensor_parallel
llama2-70b,h100-80gb-pcap,256,1,128,0.0,0.0,64.67981125460938,30.09479354533521,3874.767780303955,4
llama2-70b,h100-80gb-pcap,256,1,128,0.0,0.0,66.26955923275091,30.06956021587445,3872.691154479981,4
llama2-70b,h100-80gb-pcap,512,1,128,0.0,0.0,77.42243859102018,29.762305037895818,3842.522621154785,4
llama2-70b,h100-80gb-pcap,512,1,128,0.0,0.0,77.63209999538958,29.26659482709081,3779.80637550354,4
llama2-70b,h100-80gb-pcap,512,1,128,0.0,0.0,77.50527464668266,29.738654877062828,3839.799880981445,4
llama2-70b,h100-80gb-pcap,512,1,128,0.0,0.0,77.67324886517599,29.54404005335321,3815.213203430176,4
llama2-70b,h100-80gb-pcap,512,1,128,0.0,0.0,77.0284644619096,29.7180637341418,3836.7788791656494,4
llama2-70b,h100-80gb-pcap,1024,1,128,0.0,0.0,136.64577293093316,29.441454388681564,3848.381996154785,4
llama2-70b,h100-80gb-pcap,1024,1,128,0.0,0.0,137.37298507476228,29.058507516224847,3800.342559814453,4
llama2-70b,h100-80gb-pcap,1024,1,128,0.0,0.0,143.09865052928217,29.20395386951616,3823.5111236572266,4
llama2-70b,h100-80gb-pcap,1024,1,128,0.0,0.0,137.29508784599602,29.47774665305523,3853.6510467529297,4
llama2-70b,h100-80gb-pcap,1024,1,128,0.0,0.0,136.62873773137107,29.444067308121895,3848.553657531738,4
llama2-70b,h100-80gb-pcap,2048,1,128,0.0,0.0,257.6384746003896,29.815513259771567,3991.6157722473145,4
llama2-70b,h100-80gb-pcap,2048,1,128,0.0,0.0,266.2512410839554,29.64199595859157,3976.1672019958496,4
llama2-70b,h100-80gb-pcap,2048,1,128,0.0,0.0,260.9768381982576,29.88514058313912,4003.1075477600098,4
llama2-70b,h100-80gb-pcap,2048,1,128,0.0,0.0,260.28636397095397,29.809415000802503,3993.030786514282,4
llama2-70b,h100-80gb-pcap,2048,1,128,0.0,0.0,260.88485924410634,29.99957556713475,4017.067909240722,4
llama2-70b,h100-80gb-pcap,4096,1,128,0.0,0.0,625.3240798832849,29.54607635487135,4248.860120773315,4
llama2-70b,h100-80gb-pcap,4096,1,128,0.0,0.0,601.9891319330783,29.594277141260086,4236.781120300293,4
llama2-70b,h100-80gb-pcap,4096,1,128,0.0,0.0,598.2187015702948,29.58432190518049,4232.366800308228,4
llama2-70b,h100-80gb-pcap,4096,1,128,0.0,0.0,602.491562376963,29.61544023953217,4239.674806594849,4
llama2-70b,h100-80gb-pcap,4096,1,128,0.0,0.0,603.5581122909207,29.33796257013455,3412.7485752105717,4
llama2-70b,h100-80gb-pcap,8192,1,128,0.0,0.0,1179.9672000634018,29.39988477348064,4683.37607383728,4
llama2-70b,h100-80gb-pcap,8192,1,128,0.0,0.0,1224.8972177272663,29.799282740559576,4767.530679702759,4
llama2-70b,h100-80gb-pcap,8192,1,128,0.0,0.0,1239.6561229601502,29.52718885806133,4748.109817504883,4
llama2-70b,h100-80gb-pcap,8192,1,128,0.0,0.0,1243.3548672357574,29.718265939305912,4772.905588150024,4
llama2-70b,h100-80gb-pcap,8192,1,128,0.0,0.0,1243.422569980612,29.744439981566146,4774.42479133606,4
llama2-70b,h100-80gb-pcap,512,1,128,0.0,0.0,77.42243859102018,29.762305037895818,3842.522621154785,4
llama2-70b,h100-80gb-pcap,512,1,128,0.0,0.0,77.63209999538958,29.26659482709081,3779.80637550354,4
llama2-70b,h100-80gb-pcap,512,1,128,0.0,0.0,77.50527464668266,29.738654877062828,3839.799880981445,4
llama2-70b,h100-80gb-pcap,512,1,128,0.0,0.0,77.67324886517599,29.54404005335321,3815.213203430176,4
llama2-70b,h100-80gb-pcap,512,1,128,0.0,0.0,77.0284644619096,29.7180637341418,3836.7788791656494,4
llama2-70b,h100-80gb-pcap,512,1,256,0.0,0.0,77.17165563371964,28.48043074790279,7327.466011047363,4
llama2-70b,h100-80gb-pcap,512,1,256,0.0,0.0,77.65116708469579,28.398261663695685,7306.672096252441,4
llama2-70b,h100-80gb-pcap,512,1,256,0.0,0.0,77.29683395009488,28.378130202683824,7301.256656646728,4
llama2-70b,h100-80gb-pcap,512,1,256,0.0,0.0,76.87453799298964,28.368059638887644,7298.289060592651,4
llama2-70b,h100-80gb-pcap,512,1,256,0.0,0.0,78.19313969812356,28.40376748970635,6796.959638595581,4
llama2-70b,h100-80gb-pcap,512,1,512,0.0,0.0,78.60355494194664,29.335336388456007,15060.797452926636,4
llama2-70b,h100-80gb-pcap,512,1,512,0.0,0.0,78.24850929901004,29.32421067798393,15054.578065872192,4
llama2-70b,h100-80gb-pcap,512,1,512,0.0,0.0,83.10742955072783,29.280370676561315,9527.930974960327,4
llama2-70b,h100-80gb-pcap,512,1,512,0.0,0.0,77.07188706262968,29.288889687806304,8441.70880317688,4
llama2-70b,h100-80gb-pcap,512,1,512,0.0,0.0,93.89798472402617,29.394321609764592,14455.483436584473,4
llama2-70b,h100-80gb-pcap,512,1,1024,0.0,0.0,90.3289322508499,29.329322479832594,6849.70235824585,4
llama2-70b,h100-80gb-pcap,512,1,1024,0.0,0.0,77.5963382970076,29.33389733881793,13268.769979476929,4
llama2-70b,h100-80gb-pcap,512,1,1024,0.0,0.0,77.10779828485101,29.371746632991684,18163.954973220825,4
llama2-70b,h100-80gb-pcap,512,1,1024,0.0,0.0,76.11487781396137,29.4600797911472,21843.63055229187,4
llama2-70b,h100-80gb-pcap,512,1,1024,0.0,0.0,77.42930904496461,29.32982629657905,29965.10648727417,4
llama2-70b,h100-80gb-pcap,512,1,2048,0.0,0.0,77.37119519733824,29.124555927126774,6792.416095733643,4
llama2-70b,h100-80gb-pcap,512,1,2048,0.0,0.0,90.7042981532868,29.302762986885178,13264.897346496582,4
llama2-70b,h100-80gb-pcap,512,1,2048,0.0,0.0,76.80476696114056,29.32600656489527,18135.77175140381,4
llama2-70b,h100-80gb-pcap,512,1,2048,0.0,0.0,87.43697684258223,29.46765888961226,21857.767581939697,4
llama2-70b,h100-80gb-pcap,512,1,2048,0.0,0.0,77.6276942633558,29.368938513223988,30005.371809005737,4
llama2-70b,h100-80gb-pcap,512,1,4096,0.0,0.0,78.53559355717152,29.80306989350054,6950.34122467041,4
llama2-70b,h100-80gb-pcap,512,1,4096,0.0,0.0,78.37036744458601,29.700635658292512,13434.38482284546,4
llama2-70b,h100-80gb-pcap,512,1,4096,0.0,0.0,87.14530630386434,29.7500771643668,18404.6950340271,4
llama2-70b,h100-80gb-pcap,512,1,4096,0.0,0.0,91.53935701469891,29.769381570770925,22083.65774154663,4
llama2-70b,h100-80gb-pcap,512,1,4096,0.0,0.0,77.84548458876088,29.798927756153887,30443.745136260983,4
llama2-70b,h100-80gb-pcap,512,1,8192,0.0,0.0,77.85995102021843,29.40139162668644,6857.00798034668,4
llama2-70b,h100-80gb-pcap,512,1,8192,0.0,0.0,77.58084101369604,29.36749520621056,13284.65223312378,4
llama2-70b,h100-80gb-pcap,512,1,8192,0.0,0.0,77.96970999334008,29.468563499266292,18225.297689437863,4
llama2-70b,h100-80gb-pcap,512,1,8192,0.0,0.0,77.2429398377426,29.379983897228296,21786.21864318848,4
llama2-70b,h100-80gb-pcap,512,1,8192,0.0,0.0,78.48658870789222,29.362286204256037,30001.020193099976,4
llama2-70b,h100-80gb-pcap,512,1,128,0.0,0.0,70.81614279886708,29.761910550827967,3837.6717567443848,8
llama2-70b,h100-80gb-pcap,512,1,128,0.0,0.0,69.10776990116574,29.794271432658967,3840.522050857544,8
llama2-70b,h100-80gb-pcap,512,1,128,0.0,0.0,69.40132288145833,29.763395180760728,3836.827278137207,8
llama2-70b,h100-80gb-pcap,512,1,128,0.0,0.0,69.34498092159629,29.48888961416413,3801.809549331665,8
llama2-70b,h100-80gb-pcap,512,1,128,0.0,0.0,89.56563461688347,29.67986395705389,3841.404438018799,8
llama2-70b,h100-80gb-pcap,512,2,128,0.0,0.0,99.9246780644171,30.40832406832052,3942.625999450684,8
llama2-70b,h100-80gb-pcap,512,2,128,0.0,0.0,99.95334441773593,30.385915290813628,3939.727067947388,8
llama2-70b,h100-80gb-pcap,512,2,128,0.0,0.0,101.16046202601865,30.261650697995474,3925.029039382935,8
llama2-70b,h100-80gb-pcap,512,2,128,0.0,0.0,99.18167866999283,29.71528428670855,3853.8687229156494,8
llama2-70b,h100-80gb-pcap,512,2,128,0.0,0.0,102.23812301410362,29.8787596847268,3876.800537109375,8
llama2-70b,h100-80gb-pcap,512,4,128,0.0,0.0,172.51022491254844,31.61157484076492,4152.240991592407,8
llama2-70b,h100-80gb-pcap,512,4,128,0.0,0.0,173.13031578669325,31.63913261983177,4156.068563461304,8
llama2-70b,h100-80gb-pcap,512,4,128,0.0,0.0,172.41843581432477,31.786187365376133,4174.335479736328,8
llama2-70b,h100-80gb-pcap,512,4,128,0.0,0.0,171.4743550051935,31.953866841953516,4194.752216339111,8
llama2-70b,h100-80gb-pcap,512,4,128,0.0,0.0,172.43289694888517,31.988947685279943,4200.000047683716,8
llama2-70b,h100-80gb-pcap,512,8,128,0.0,0.0,495.04128046683036,31.634858253001287,4405.323505401611,8
llama2-70b,h100-80gb-pcap,512,8,128,0.0,0.0,473.7313684541732,33.036308699951135,4566.596746444702,8
llama2-70b,h100-80gb-pcap,512,8,128,0.0,0.0,483.1193874415476,32.628404015517525,4521.896600723267,8
llama2-70b,h100-80gb-pcap,512,8,128,0.0,0.0,482.6418142009061,32.503755986837184,4505.544424057007,8
llama2-70b,h100-80gb-pcap,512,8,128,0.0,0.0,519.960422825534,32.327669174923734,4512.124300003052,8
llama2-70b,h100-80gb-pcap,512,16,128,0.0,0.0,1055.5066223314498,33.73505722174025,5106.389999389648,8
llama2-70b,h100-80gb-pcap,512,16,128,0.0,0.0,1026.4206719002686,34.067781559580304,5126.460790634155,8
llama2-70b,h100-80gb-pcap,512,16,128,0.0,0.0,1086.681540129939,34.166309252879984,5185.381889343262,8
llama2-70b,h100-80gb-pcap,512,16,128,0.0,0.0,1000.8662988489959,34.351575078340026,5142.549753189087,8
llama2-70b,h100-80gb-pcap,512,16,128,0.0,0.0,1065.3838454862125,34.51292160128456,5212.7673625946045,8
llama2-70b,h100-80gb-pcap,512,32,128,0.0,0.0,2030.460428091465,38.97073936436003,6529.082775115967,8
llama2-70b,h100-80gb-pcap,512,32,128,0.0,0.0,2020.3182752535213,38.61935059888303,6476.682424545288,8
llama2-70b,h100-80gb-pcap,512,32,128,0.0,0.0,2017.2440092719626,39.86861544118563,6633.005619049072,8
llama2-70b,h100-80gb-pcap,512,32,128,0.0,0.0,2011.507218517363,38.57089223442819,6463.831186294556,8
llama2-70b,h100-80gb-pcap,512,32,128,0.0,0.0,1994.1960622672923,38.2633672112335,6411.1199378967285,8
llama2-70b,h100-80gb-pcap,512,64,128,0.0,0.0,3891.9075832120143,50.97455450372154,9501.822471618652,8
llama2-70b,h100-80gb-pcap,512,64,128,0.0,0.0,3788.7242223951034,50.16084560871447,9319.28563117981,8
llama2-70b,h100-80gb-pcap,512,64,128,0.0,0.0,3833.0863258917816,50.67047215888174,9416.779279708862,8
llama2-70b,h100-80gb-pcap,512,64,128,0.0,0.0,3790.1707987242844,47.97164525554376,9040.988445281982,8
llama2-70b,h100-80gb-pcap,512,64,128,0.0,0.0,3817.228633374907,50.159496852878746,9337.701082229614,8
llama2-70b,h100-80gb-pcap,128,1,128,0.0,0.0,77.77512204484083,29.87266007185672,3856.841564178467,8
llama2-70b,h100-80gb-pcap,128,1,128,0.0,0.0,62.908842047909275,29.83819087279785,3840.7275676727295,8
llama2-70b,h100-80gb-pcap,128,1,128,0.0,0.0,75.64104077755474,30.09794084318569,3883.305072784424,8
llama2-70b,h100-80gb-pcap,128,1,128,0.0,0.0,78.91259998432362,29.836079989391283,3852.660655975342,8
llama2-70b,h100-80gb-pcap,128,1,128,0.0,0.0,64.20216794358568,30.492427175879243,3924.9308109283447,8
llama2-70b,h100-80gb-pcap,256,1,128,0.0,0.0,67.15606428333558,28.544338275201795,3679.729461669922,8
llama2-70b,h100-80gb-pcap,256,1,128,0.0,0.0,65.24945175624453,27.899439818790466,3596.404552459717,8
llama2-70b,h100-80gb-pcap,256,1,128,0.0,0.0,67.10740918060765,28.266553230323336,3644.498825073242,8
llama2-70b,h100-80gb-pcap,256,1,128,0.0,0.0,67.63919109362178,28.89409265343437,3724.5430946350098,8
llama2-70b,h100-80gb-pcap,256,1,128,0.0,0.0,74.13580199354328,28.21548777315252,3643.296241760254,8
llama2-70b,h100-80gb-pcap,512,1,128,0.0,0.0,70.81614279886708,29.761910550827967,3837.6717567443848,8
llama2-70b,h100-80gb-pcap,512,1,128,0.0,0.0,69.10776990116574,29.794271432658967,3840.522050857544,8
llama2-70b,h100-80gb-pcap,512,1,128,0.0,0.0,69.40132288145833,29.763395180760728,3836.827278137207,8
llama2-70b,h100-80gb-pcap,512,1,128,0.0,0.0,69.34498092159629,29.48888961416413,3801.809549331665,8
llama2-70b,h100-80gb-pcap,512,1,128,0.0,0.0,89.56563461688347,29.67986395705389,3841.404438018799,8
llama2-70b,h100-80gb-pcap,1024,1,128,0.0,0.0,100.64625998493284,29.6844053554246,3850.7161140441895,8
llama2-70b,h100-80gb-pcap,1024,1,128,0.0,0.0,103.69066364946775,29.740288456274914,3860.6207370758057,8
llama2-70b,h100-80gb-pcap,1024,1,128,0.0,0.0,102.54895432153717,29.466634612589136,3824.484825134277,8
llama2-70b,h100-80gb-pcap,1024,1,128,0.0,0.0,100.81759864115156,30.06722572246772,3899.932622909546,8
llama2-70b,h100-80gb-pcap,1024,1,128,0.0,0.0,101.28726141992956,30.13753804229713,3909.415245056152,8
llama2-70b,h100-80gb-pcap,2048,1,128,0.0,0.0,178.00706683192402,31.630652397962685,4160.524368286133,8
llama2-70b,h100-80gb-pcap,2048,1,128,0.0,0.0,177.84087100881152,31.72412348038509,4172.935485839844,8
llama2-70b,h100-80gb-pcap,2048,1,128,0.0,0.0,176.37001203838736,31.04783789260225,4085.4787826538086,8
llama2-70b,h100-80gb-pcap,2048,1,128,0.0,0.0,177.83656152896583,30.865676063534572,4063.333511352539,8
llama2-70b,h100-80gb-pcap,2048,1,128,0.0,0.0,177.69036088720895,30.86843764534088,4063.742399215698,8
llama2-70b,h100-80gb-pcap,4096,1,128,0.0,0.0,544.1522826673463,30.32283551851654,4284.865140914917,8
llama2-70b,h100-80gb-pcap,4096,1,128,0.0,0.0,479.4842923467513,30.56068584097432,4265.449285507202,8
llama2-70b,h100-80gb-pcap,4096,1,128,0.0,0.0,507.37807634286577,30.33856923350932,4258.655786514282,8
llama2-70b,h100-80gb-pcap,4096,1,128,0.0,0.0,418.6920322070364,30.58689014984324,4221.658229827881,8
llama2-70b,h100-80gb-pcap,4096,1,128,0.0,0.0,511.503800621722,31.02337393385824,3510.730981826782,8
llama2-70b,h100-80gb-pcap,8192,1,128,0.0,0.0,1075.1809470937587,31.4496002567008,4865.450143814087,8
llama2-70b,h100-80gb-pcap,8192,1,128,0.0,0.0,1140.0360594619997,31.43918711745261,4912.925720214844,8
llama2-70b,h100-80gb-pcap,8192,1,128,0.0,0.0,1098.3508535660803,31.332608624489783,4867.3996925354,8
llama2-70b,h100-80gb-pcap,8192,1,128,0.0,0.0,1094.3658972799312,31.412473946212117,4874.608993530273,8
llama2-70b,h100-80gb-pcap,8192,1,128,0.0,0.0,1106.5492061024997,31.223917781929007,4859.56883430481,8
llama2-70b,h100-80gb-pcap,512,1,128,0.0,0.0,70.81614279886708,29.761910550827967,3837.6717567443848,8
llama2-70b,h100-80gb-pcap,512,1,128,0.0,0.0,69.10776990116574,29.794271432658967,3840.522050857544,8
llama2-70b,h100-80gb-pcap,512,1,128,0.0,0.0,69.40132288145833,29.763395180760728,3836.827278137207,8
llama2-70b,h100-80gb-pcap,512,1,128,0.0,0.0,69.34498092159629,29.48888961416413,3801.809549331665,8
llama2-70b,h100-80gb-pcap,512,1,128,0.0,0.0,89.56563461688347,29.67986395705389,3841.404438018799,8
llama2-70b,h100-80gb-pcap,512,1,256,0.0,0.0,71.12788804806769,31.658963433822947,8133.632898330688,8
llama2-70b,h100-80gb-pcap,512,1,256,0.0,0.0,70.34381507546641,31.56436680902855,8109.007596969604,8
llama2-70b,h100-80gb-pcap,512,1,256,0.0,0.0,68.79641730338335,31.51261921533767,8094.793558120727,8
llama2-70b,h100-80gb-pcap,512,1,256,0.0,0.0,70.13541993219405,31.268760525648865,8033.231735229492,8
llama2-70b,h100-80gb-pcap,512,1,256,0.0,0.0,69.45731131127104,31.380263311918117,7496.044397354126,8
llama2-70b,h100-80gb-pcap,512,1,512,0.0,0.0,71.97872106917202,30.016677149429903,8255.714893341064,8
llama2-70b,h100-80gb-pcap,512,1,512,0.0,0.0,70.57167775346898,30.37823644833942,15587.048530578611,8
llama2-70b,h100-80gb-pcap,512,1,512,0.0,0.0,66.92725005559623,30.6660859915519,15731.643915176392,8
llama2-70b,h100-80gb-pcap,512,1,512,0.0,0.0,69.17794773471542,30.65791860274759,15729.82931137085,8
llama2-70b,h100-80gb-pcap,512,1,512,0.0,0.0,69.97747773420997,30.741375746323303,5038.013219833374,8
llama2-70b,h100-80gb-pcap,512,1,1024,0.0,0.0,71.26062965253368,31.895158492435822,5385.483503341675,8
llama2-70b,h100-80gb-pcap,512,1,1024,0.0,0.0,70.11801939806901,31.85711002667328,18415.164470672607,8
llama2-70b,h100-80gb-pcap,512,1,1024,0.0,0.0,71.20931876124816,31.92576185354275,32735.32629013061,8
llama2-70b,h100-80gb-pcap,512,1,1024,0.0,0.0,76.58337830216624,31.719739363505667,26910.468101501465,8
llama2-70b,h100-80gb-pcap,512,1,1024,0.0,0.0,69.54230138799176,31.763133178660272,26210.474967956543,8
llama2-70b,h100-80gb-pcap,512,1,2048,0.0,0.0,78.47370567033067,30.33525510732932,5130.423784255981,8
llama2-70b,h100-80gb-pcap,512,1,2048,0.0,0.0,66.19509393931367,30.58121932624797,17676.445960998535,8
llama2-70b,h100-80gb-pcap,512,1,2048,0.0,0.0,96.29453344969079,30.947295414615088,63459.84601974487,8
llama2-70b,h100-80gb-pcap,512,1,2048,0.0,0.0,71.02267116424628,30.838366565910093,26900.58445930481,8
llama2-70b,h100-80gb-pcap,512,1,2048,0.0,0.0,70.26762602035888,30.76411931656728,33361.00196838379,8
llama2-70b,h100-80gb-pcap,512,1,4096,0.0,0.0,72.38263505278157,29.76000921774243,5029.987335205078,8
llama2-70b,h100-80gb-pcap,512,1,4096,0.0,0.0,69.27381113055162,29.926081015118044,17301.568031311035,8
llama2-70b,h100-80gb-pcap,512,1,4096,0.0,0.0,70.01536886091344,30.641700285926657,89976.10521316528,8
llama2-70b,h100-80gb-pcap,512,1,4096,0.0,0.0,70.05138919921592,30.64319357831355,12227.302074432371,8
llama2-70b,h100-80gb-pcap,512,1,4096,0.0,0.0,69.09486484364606,30.56174722271708,6537.442445755005,8
llama2-70b,h100-80gb-pcap,512,1,8192,0.0,0.0,75.23184374440463,30.04613874199895,5079.939365386963,8
llama2-70b,h100-80gb-pcap,512,1,8192,0.0,0.0,68.41281593660824,30.061407333050735,17378.573894500732,8
llama2-70b,h100-80gb-pcap,512,1,8192,0.0,0.0,69.27584302029572,30.92522008953479,90808.28976631165,8
llama2-70b,h100-80gb-pcap,512,1,8192,0.0,0.0,69.25661853747442,30.974374852091614,12358.5786819458,8
llama2-70b,h100-80gb-pcap,512,1,8192,0.0,0.0,69.5903442450799,30.805513831646238,6589.636325836182,8
bloom-176b,h100-80gb-pcap,512,1,128,0.0,0.0,100.28150861035101,36.113174168363685,4667.148113250732,8
bloom-176b,h100-80gb-pcap,512,1,128,0.0,0.0,97.72574370726943,35.866533130623665,4633.224248886108,8
bloom-176b,h100-80gb-pcap,512,1,128,0.0,0.0,99.38305391115136,35.55547339909556,4595.273494720459,8
bloom-176b,h100-80gb-pcap,512,1,128,0.0,0.0,98.13837154069915,36.17727464774448,4673.201560974121,8
bloom-176b,h100-80gb-pcap,512,1,128,0.0,0.0,97.92389487847686,36.149362725018726,4670.058965682983,8
bloom-176b,h100-80gb-pcap,512,2,128,0.0,0.0,169.56416616449133,37.35118057426637,4878.562211990356,8
bloom-176b,h100-80gb-pcap,512,2,128,0.0,0.0,169.87375988974236,36.94050086709839,4826.837539672852,8
bloom-176b,h100-80gb-pcap,512,2,128,0.0,0.0,170.6264650914818,36.91206607457954,4823.895454406738,8
bloom-176b,h100-80gb-pcap,512,2,128,0.0,0.0,172.20066758454777,36.84482189018177,4816.124200820923,8
bloom-176b,h100-80gb-pcap,512,2,128,0.0,0.0,170.69315771805122,36.88094364002523,4819.710493087769,8
bloom-176b,h100-80gb-pcap,512,4,128,0.0,0.0,308.85572764091194,38.2130274110965,5096.785068511963,8
bloom-176b,h100-80gb-pcap,512,4,128,0.0,0.0,309.9007171404083,38.19565614043757,5095.47758102417,8
bloom-176b,h100-80gb-pcap,512,4,128,0.0,0.0,310.4840648011305,38.05826540017046,5078.348875045776,8
bloom-176b,h100-80gb-pcap,512,4,128,0.0,0.0,334.68591776909307,37.72901139986577,5054.7637939453125,8
bloom-176b,h100-80gb-pcap,512,4,128,0.0,0.0,310.9736578364391,37.852552047963655,5052.738904953003,8
bloom-176b,h100-80gb-pcap,512,8,128,0.0,0.0,806.5344312635716,37.91342778809691,5444.7009563446045,8
bloom-176b,h100-80gb-pcap,512,8,128,0.0,0.0,829.7028284985572,37.995517507789465,5472.70393371582,8
bloom-176b,h100-80gb-pcap,512,8,128,0.0,0.0,812.5187720521353,38.33062564000839,5502.212285995483,8
bloom-176b,h100-80gb-pcap,512,8,128,0.0,0.0,792.7068031800445,38.141739441496206,5462.603569030762,8
bloom-176b,h100-80gb-pcap,512,8,128,0.0,0.0,839.7376857989002,38.29963230454605,5518.867492675781,8
bloom-176b,h100-80gb-pcap,512,16,128,0.0,0.0,1631.3038677093573,40.51246988040754,6415.298938751221,8
bloom-176b,h100-80gb-pcap,512,16,128,0.0,0.0,1707.235178980045,40.50624466136348,6472.569465637207,8
bloom-176b,h100-80gb-pcap,512,16,128,0.0,0.0,1715.2162975922693,40.640405930146045,6497.047185897827,8
bloom-176b,h100-80gb-pcap,512,16,128,0.0,0.0,1679.9466189811938,41.09486610780829,6526.608467102051,8
bloom-176b,h100-80gb-pcap,512,16,128,0.0,0.0,1724.4101290008985,41.77570361075703,6647.55129814148,8
bloom-176b,h100-80gb-pcap,512,32,128,0.0,0.0,3218.732195888879,46.42328372872324,8399.206399917603,8
bloom-176b,h100-80gb-pcap,512,32,128,0.0,0.0,3278.4820978005882,45.58800582088325,8338.274240493774,8
bloom-176b,h100-80gb-pcap,512,32,128,0.0,0.0,3316.613613284426,45.7242819275267,8384.503364562988,8
bloom-176b,h100-80gb-pcap,512,32,128,0.0,0.0,3209.080893191276,46.32448625666508,8378.734827041626,8
bloom-176b,h100-80gb-pcap,512,32,128,0.0,0.0,3357.0724447024986,45.84156714267956,8430.31930923462,8
bloom-176b,h100-80gb-pcap,512,64,128,0.0,0.0,6314.307117328281,63.82134215911763,13013.17310333252,8
bloom-176b,h100-80gb-pcap,512,64,128,0.0,0.0,6483.30037544365,63.77232612493837,13134.754180908203,8
bloom-176b,h100-80gb-pcap,512,64,128,0.0,0.0,6495.3859282133635,64.0813204433263,13185.4829788208,8
bloom-176b,h100-80gb-pcap,512,64,128,0.0,0.0,6707.475294027245,63.31152585610072,13248.799800872805,8
bloom-176b,h100-80gb-pcap,512,64,128,0.0,0.0,6532.70140637178,65.1925841642463,13353.42526435852,8
bloom-176b,h100-80gb-pcap,128,1,128,0.0,0.0,62.55133433151059,35.17928509743825,4518.982172012329,8
bloom-176b,h100-80gb-pcap,128,1,128,0.0,0.0,64.30297115002759,35.744251532564455,4591.994762420654,8
bloom-176b,h100-80gb-pcap,128,1,128,0.0,0.0,63.42646437115036,35.63591805433371,4577.5909423828125,8
bloom-176b,h100-80gb-pcap,128,1,128,0.0,0.0,61.77921236958355,35.893150195057736,4608.956813812256,8
bloom-176b,h100-80gb-pcap,128,1,128,0.0,0.0,62.76977072702721,35.739242111142055,4590.133428573608,8
bloom-176b,h100-80gb-pcap,256,1,128,0.0,0.0,66.93667376530357,35.99822709170046,4626.687526702881,8
bloom-176b,h100-80gb-pcap,256,1,128,0.0,0.0,66.53332783607766,36.172899038541885,4648.470640182495,8
bloom-176b,h100-80gb-pcap,256,1,128,0.0,0.0,66.09033463173546,36.10402768419132,4639.398813247681,8
bloom-176b,h100-80gb-pcap,256,1,128,0.0,0.0,65.75985516537914,36.20070371617321,4651.362657546997,8
bloom-176b,h100-80gb-pcap,256,1,128,0.0,0.0,67.12576648569666,36.15448040398219,4646.5003490448,8
bloom-176b,h100-80gb-pcap,512,1,128,0.0,0.0,100.28150861035101,36.113174168363685,4667.148113250732,8
bloom-176b,h100-80gb-pcap,512,1,128,0.0,0.0,97.72574370726943,35.866533130623665,4633.224248886108,8
bloom-176b,h100-80gb-pcap,512,1,128,0.0,0.0,99.38305391115136,35.55547339909556,4595.273494720459,8
bloom-176b,h100-80gb-pcap,512,1,128,0.0,0.0,98.13837154069915,36.17727464774448,4673.201560974121,8
bloom-176b,h100-80gb-pcap,512,1,128,0.0,0.0,97.92389487847686,36.149362725018726,4670.058965682983,8
bloom-176b,h100-80gb-pcap,1024,1,128,0.0,0.0,172.99084008554928,35.481548845203314,4644.227504730225,8
bloom-176b,h100-80gb-pcap,1024,1,128,0.0,0.0,173.9912407589145,35.82293909285071,4688.445091247559,8
bloom-176b,h100-80gb-pcap,1024,1,128,0.0,0.0,171.85921090422198,35.71640687039503,4674.029588699341,8
bloom-176b,h100-80gb-pcap,1024,1,128,0.0,0.0,172.4028241180349,35.366008175522325,4629.158735275269,8
bloom-176b,h100-80gb-pcap,1024,1,128,0.0,0.0,171.90498131676577,35.43053647387758,4635.964393615723,8
bloom-176b,h100-80gb-pcap,2048,1,128,0.0,0.0,326.4964871748816,35.74887487632186,4797.759294509888,8
bloom-176b,h100-80gb-pcap,2048,1,128,0.0,0.0,328.60993748181505,35.46681127228635,4763.236522674561,8
bloom-176b,h100-80gb-pcap,2048,1,128,0.0,0.0,353.50314222159795,35.7215720156435,4815.001726150513,8
bloom-176b,h100-80gb-pcap,2048,1,128,0.0,0.0,329.0471781801898,35.66854965541233,4789.278507232666,8
bloom-176b,h100-80gb-pcap,2048,1,128,0.0,0.0,341.24255484784953,35.74251706572616,4808.27522277832,8
bloom-176b,h100-80gb-pcap,4096,1,128,0.0,0.0,875.3976985113695,36.9365327229804,5373.475790023804,8
bloom-176b,h100-80gb-pcap,4096,1,128,0.0,0.0,983.9222366397735,37.10855381731971,5479.558229446411,8
bloom-176b,h100-80gb-pcap,4096,1,128,0.0,0.0,849.2178344749846,37.14636995092284,5380.473136901856,8
bloom-176b,h100-80gb-pcap,4096,1,128,0.0,0.0,895.3035974875093,36.665184977446046,5355.051755905151,8
bloom-176b,h100-80gb-pcap,4096,1,128,0.0,0.0,931.0807973903138,36.746589440346405,5392.614126205444,8
bloom-176b,h100-80gb-pcap,8192,1,128,0.0,0.0,1996.0136117821094,37.35344543343586,6295.004606246948,8
bloom-176b,h100-80gb-pcap,8192,1,128,0.0,0.0,1982.2618413192686,37.43808465692633,6295.910835266113,8
bloom-176b,h100-80gb-pcap,8192,1,128,0.0,0.0,1997.2957068937828,37.39686870826481,6302.102327346802,8
bloom-176b,h100-80gb-pcap,8192,1,128,0.0,0.0,2023.5880015068687,37.52663908947963,6338.462591171265,8
bloom-176b,h100-80gb-pcap,8192,1,128,0.0,0.0,1945.6837815931071,37.447731368570025,6268.378257751465,8
